,Unnamed: 0,near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age,distance,distance_log,sin_angle,cos_angle
2957,2548,4059,1986271.7819,8273285.7296,-39.751308384,1,0,1986138.0,8273397,0,0,0,0,64,174.00775466553958,5.159099865264778,0.9999662092567616,0.0082207265288677
5235,4121,2725,1927826.0434,8951674.6302,20.642382163,1,0,1927251.0,8951458,0,0,0,0,64,614.49455281223,6.420800064544067,-0.7799672689948678,-0.6258203091117189
3474,1255,154,2012424.1812,8242862.3944,-114.80723005,1,0,2012791.0,8243656,0,0,0,0,45,874.280207019109,6.773400927270068,0.9360422298459204,0.3518876865493833
3381,5601,1374,1654484.1508,7592674.2756,107.83558294,1,1,1654602.0,7592308,0,0,0,0,66,384.7677859387679,5.952639998911796,-0.8588717813329513,0.5121906512520149
853,2622,199,2003358.7671,8244066.9585,-87.222495463,1,0,2003307.0,8245134,0,0,0,0,36,1068.2964922554363,6.973820595463756,-0.9851044246040144,0.1719571825356355
4805,3918,460,1997130.1076,8162035.8197,-63.182029177,0,0,1987530.0,8181026,0,0,0,0,73,21278.8395773381,9.965468410828578,-0.9101819205864335,0.4142087293111904
4243,274,3951,2452616.6247,9779979.3915,-128.23101852,1,0,2460566.0,9790070,0,0,0,0,81,12845.736551888467,9.46076724942501,-0.9928964565400288,0.1189816229098212
4400,1851,3558,1576443.1766,7565032.2603,18.547073932,0,0,1575891.0,7564847,0,0,0,0,83,582.4262840425401,6.367202626431671,-0.2914805553836919,-0.9565767537595792
3612,733,2729,1926601.4177,8952694.7428,140.68199839,1,0,1926921.0,8952433,0,0,0,0,34,413.0885375130114,6.023661946530487,-0.91010177884468,-0.4143847875390082
1436,1182,1565,1468962.8722,7498609.801,127.96650465,1,1,1469015.0,7498543,0,0,0,0,34,84.73299908433907,4.439505125362773,-0.2089073183358739,0.9779354438538946
4393,4879,4004,1986378.6484,8315990.2537,-8.3611068221,1,0,1985734.0,8316085,0,0,0,0,76,651.5738031768065,6.479390672078083,-0.7660617651001573,-0.6427669655883316
3183,4547,1829,1331137.7654,7905290.8634,65.805798695,1,0,1331123.0,7905258,0,0,0,0,39,36.02804597431329,3.58429768999244,-0.9391690236285198,0.3434553028512631
4989,1874,33,2011435.6639,8253473.251,138.29311315,1,0,2011657.0,8253276,0,0,0,0,45,296.4753382058203,5.691964038606833,0.9635336828086432,-0.267587073853004
2882,1724,3999,2037882.392,8286176.1857,-177.62028598,0,0,2068510.0,8287449,0,1,0,0,60,30654.044236347483,10.33051988164346,0.6858558585731596,-0.7277374122998448
1540,3441,3965,2008887.4496,8276665.6965,39.48686216,1,0,2007696.0,8275684,0,0,0,0,34,1543.787604384584,7.341994159195129,0.0824537675691545,-0.9965948907222292
1842,2660,2722,1930989.7435,8954380.9954,-70.657469305,0,0,1930856.0,8954762,0,1,0,0,58,403.7967669671952,6.000911699326614,0.8357014599811323,-0.5491840035774931
2393,227,2842,2258851.5813,9305108.5553,-29.905889503,1,1,2258171.0,9305500,0,0,0,0,75,785.1241042463777,6.66584179986815,0.5574521426427452,0.8302090752714116
2948,2234,3174,1782363.4178,8007239.1788,44.352468804,1,0,1741550.0,7967338,0,0,0,0,43,57077.48367041868,10.952164986358676,0.7998023316421837,-0.6002634674038778
3555,4339,2826,1903934.543,9632389.6304,119.12366387,0,0,1958056.0,9535247,0,0,0,0,81,111201.72097964076,11.61910113711448,0.7011456639402542,0.7130180628411739
1544,823,196,2004811.1523,8246035.5316,-171.86516617,1,0,2005542.0,8246140,1,0,0,0,59,738.2763758876761,6.604318247568176,0.7494202004653169,0.6620946783765327
3103,5702,259,1998206.233,8260088.6413,53.742132656,1,0,1998007.0,8259817,0,0,0,0,54,336.8720590295802,5.819703211471774,-0.9987784884281914,-0.0494118513425379
2841,3374,786,1794777.8787,8097127.6303,49.709048939,1,1,1792128.0,8094002,0,0,0,0,29,4097.733751354976,8.318189356301398,-0.9670797822105758,-0.2544733676429527
3869,4263,3038,2419797.3011,9814639.5788,23.476903716,0,0,2418182.0,9813938,0,0,0,0,30,1761.0821832811723,7.473683775937174,0.1446094202389199,-0.9894888152870468
2307,4709,2311,1509008.0555,8262128.7802,-130.10468535,1,1,1509570.0,8262796,0,0,0,0,51,872.3324381177032,6.771170587630371,-0.6113437170602956,0.7913651872624303
5331,4735,4034,1995078.4893,8280029.2436,34.895155534,1,0,1994443.0,8279586,0,0,0,0,62,774.7977409332066,6.652602015851262,-0.612134582956966,0.7907535977459106
3929,1272,17,2007406.4551,8255275.553,-61.003875768,0,0,2007031.0,8255953,0,0,0,0,45,774.532742964766,6.65225993522511,-0.0243497617028808,0.9997035005965584
2510,5536,104,2010184.099,8249439.7428,-140.53166941,1,1,2010788.0,8249937,0,0,0,0,76,782.2794518283108,6.6622120319882905,0.1976742371582601,-0.9802677674818752
2539,3370,1219,1820946.5306,7699680.1149,-155.48265582,0,0,1845836.0,7711032,0,1,0,0,70,27356.004502432963,10.216691326804645,-0.108761125222182,-0.9940679139980352
5473,4899,2738,1935718.484,8963738.5987,159.23402181,1,1,1938832.0,8962558,0,0,0,0,79,3329.834105882456,8.110677763680213,0.9949647608344028,0.1002253695315696
678,5521,510,1963103.0788,8368725.9585,59.60155434,1,0,1962791.0,8368194,0,0,0,0,26,616.7438877941148,6.424453845014375,-0.5956581226231077,-0.8032380724001539
3928,4767,2867,2254623.1105,9304396.215,-62.793449723,1,0,2254396.0,9304838,0,0,0,0,67,496.7425544840704,6.20807189286277,0.9629656487822976,0.269624107351862
1051,4655,2712,1998301.4112,9011692.1615,-126.38593576,0,0,2015075.0,9034455,1,1,0,0,74,28275.43276076589,10.24974860628774,-0.6568901421203939,-0.7539863003961337
5191,4915,11,2011356.9611,8255769.4288,-155.61222521,1,0,2012042.0,8256080,0,0,0,0,34,752.1520888642037,6.622938549330967,0.6481341971257947,-0.7615261404023511
255,4458,2703,1825539.3501,8703491.0745,54.780416275,0,0,1823898.0,8701166,0,1,0,0,81,2846.0501719612207,7.9536874074337,-0.9817937893645496,0.1899498754019027
5587,4520,3908,2466575.8662,9767285.0647,139.66041298,1,0,2466908.0,9767003,0,0,0,0,33,435.7445996090962,6.0770562909994,-0.8457154608251153,-0.5336341062201355
738,5097,1668,1431810.1035,7698740.9135,-118.87745147,0,0,1443649.0,7720207,1,1,0,0,47,24514.32927826507,10.107013094064513,0.6961317374495498,0.7179140645756086
649,1946,2851,2261741.9918,9302421.314,104.66453926,1,1,2261886.0,9301871,0,0,0,0,41,568.8443198824236,6.343606793671609,-0.8592647907993413,-0.5115310540842698
239,2456,11,2011356.9611,8255769.4288,-99.096772788,1,0,2011505.0,8256694,0,0,0,0,42,936.3479159921748,6.841987112532203,-0.5712609666471042,0.8207684862282518
3896,2200,739,1743183.9663,8052651.9247,47.702140939,1,1,1742821.0,8052253,0,0,0,0,46,539.3379749341009,6.290342415095187,-0.955127214255005,-0.2961958888801019
1997,1730,213,2001884.229,8253380.4844,102.38611186,1,0,2002062.0,8252571,0,0,0,0,35,828.7747114174197,6.719948358753777,0.656055477767053,-0.7547126672395554
2827,4454,138,2012289.4844,8244648.3842,105.02599625,0,1,2012423.0,8244151,1,0,0,1,56,514.992677475335,6.244152682068157,0.1626139169099381,0.986689775981898
182,3398,1829,1331137.7654,7905290.8634,146.83628051,1,1,1331716.0,7904913,0,0,0,0,25,690.7503179130126,6.537778424046652,-0.856618626975705,0.5159501215410826
1831,1270,79,2006960.5091,8252467.7237,6.3239473921,1,0,2006575.0,8252425,0,0,0,0,37,387.8692830380192,5.960668383473378,0.8939895862307665,-0.4480877366219064
528,2742,3192,2041242.6823,7891032.2088,153.17491459,0,0,2070358.0,7876309,1,0,0,0,33,32626.28698059796,10.39287359152812,0.8907627633247434,0.4544685901952601
660,142,4096,1988178.9074,8271258.0518,159.26871331,1,0,1989508.0,8270755,1,0,0,0,47,1421.108107378812,7.259192203583873,0.9930955264711436,-0.1173084621969035
5127,118,950,1636241.558,7894411.9937,-44.621450943,0,0,1635971.0,7894679,1,0,0,0,80,380.1236583053264,5.9404966163769,0.6911642416234327,-0.7226977176531728
3115,1676,2771,1934006.1676,8981181.7144,-24.474969054,1,0,1933129.0,8981581,0,0,0,0,51,963.769676248689,6.870852341010181,-0.1566265076620953,-0.9876579048929724
4078,2282,559,1969010.025,8368908.6449,99.386364456,1,0,1969107.0,8368322,0,0,0,0,33,594.6060791151591,6.387899134385194,0.6548568418814182,-0.75575294682925
784,4415,108,2010831.7558,8248927.9644,-84.536862875,1,0,2010800.0,8249260,0,0,0,0,54,333.55070154481143,5.809794882420623,0.2295509373162529,-0.973296649114354
1847,4797,129,2010517.9461,8247743.9852,18.785432019,1,1,2010077.0,8247594,0,0,0,0,37,465.756399123298,6.143662748782478,-0.9753210271530292,0.220791517031701
4858,1699,1343,1734601.9015,7590121.7972,5.9101722767,1,0,1734401.0,7590101,0,0,0,0,26,201.97508814221175,5.30814436376727,-0.5349125414970958,0.8449074345448251
3846,2150,3512,1463703.8056,7435304.5925,55.959499599,1,0,1463571.0,7435108,0,0,0,0,57,237.2465773151084,5.469100010895388,-0.2517339870880006,0.9677964660737186
2911,4740,400,1996917.5986,8229022.8558,-3.8067965761,1,1,1996690.0,8229038,0,0,0,0,63,228.1018840684104,5.429792389091436,0.9369971570829624,0.3493369828953787
525,503,1581,1469787.9724,7497860.0026,140.63141611,1,0,1470724.0,7497092,0,0,0,0,56,1210.774818687904,7.099015779679815,-0.7350305736327769,-0.678033963622082
628,306,3345,1452080.8263,7585356.9889,161.08724783,1,0,1452755.0,7585126,0,0,0,0,70,712.6472126479603,6.568986505043774,0.5211469600646365,0.8534669566042895
5338,1911,909,1576051.7773,7922046.5351,48.067403357,1,0,1575789.0,7921754,0,0,0,0,36,393.2285520244755,5.974391000144528,0.4109608551171089,0.9116529907598696
942,345,4133,1366074.3857,8027338.4354,2.2349001152,1,0,1365602.0,8027320,0,0,0,0,34,472.7452945695275,6.158556754172327,0.9955027066640249,0.0947331041642818
2886,237,1829,1331137.7654,7905290.8634,99.717242103,1,0,1331216.0,7904834,0,0,0,0,38,463.5135584822388,6.138835636966932,-0.9788929256693888,-0.2043737754077677
5205,550,816,1674273.0828,8080813.921,65.698990134,1,0,1674209.0,8080672,0,0,0,0,44,155.71825678725708,5.048048328146184,-0.9490766171819032,-0.3150453534311454
5629,560,136,2008172.6671,8245433.9375,-168.75415174,1,1,2009380.0,8245674,0,0,0,0,62,1230.9682105272868,7.115556301746445,0.9996597756368464,0.0260831933184963
5477,3489,2672,1908689.3325,8550768.3253,-83.967544428,1,0,1908636.0,8551273,0,0,0,0,52,507.484884874149,6.229466926973191,0.2025139380413296,0.9792793804114291
4022,943,108,2010831.7558,8248927.9644,-23.553982284,0,0,2010444.0,8249097,0,0,0,0,75,422.9983386503586,6.047368251498042,0.3327145754397797,-0.9430275771630048
5332,3045,3673,1515048.9189,7590031.6453,-81.53531945,0,1,1514931.0,7590824,0,0,1,0,75,801.0810430844834,6.685962119334147,0.2201016252128091,-0.975476947230779
4202,78,451,2029022.1398,8231812.9011,-174.9534152,1,0,2030552.0,8231948,0,1,0,0,61,1535.813772670742,7.336815664606423,0.2885393294351331,0.957468044045922
2535,5321,1548,1440064.3324,7465487.8607,129.12296118,1,0,1441721.0,7463451,0,0,0,0,79,2625.5188150334616,7.873033799319028,0.6979907718300233,0.7161067535222163
339,2980,2241,1554410.0436,8003119.1881,148.91211928,0,0,1596515.0,7977732,0,0,0,0,82,49166.4181435935,10.802966111374554,-0.5245366976143004,0.8513878392694388
4917,5076,679,1836070.3966,8257529.7021,126.15645828,0,0,1854092.0,8232867,1,0,0,0,65,30545.491712857554,10.32697238293621,0.8321959536704794,0.5544816450474095
5617,3926,1513,1446971.5956,7481384.3985,75.418074959,1,0,1446805.0,7480744,0,0,0,0,29,661.7131801178919,6.494832199389827,0.4923174466492039,-0.8704157235050435
1354,4196,2745,1926057.622,8956178.915,-135.01586041,1,0,1926587.0,8956708,1,0,0,0,35,748.4463936114421,6.617999582873375,-0.0994890348350053,0.9950386585191549
1280,5172,2856,2262051.3488,9274195.4539,22.392659086,0,0,2216203.0,9255305,0,1,0,0,78,49587.50181481692,10.81149410142086,0.6244622517763503,-0.7810549891693991
2745,3258,3179,1568723.9491,7849324.6308,116.88403351,1,0,1568959.0,7848861,0,0,0,0,44,519.8100078872792,6.2534633753642535,-0.6658547951081962,0.7460813573809641
1779,4839,4117,1379114.4624,8042469.7961,-115.81235181,1,0,1379902.0,8044098,0,0,0,0,54,1808.6634323137928,7.500343416296566,0.9242354505235332,0.3818230375390692
948,1757,1913,1339475.7067,7895405.4793,142.66015945,1,0,1340407.0,7894695,0,0,0,0,75,1171.3616206590918,7.065922129467833,-0.8448643218443109,-0.5349806329901603
5516,4589,786,1794777.8787,8097127.6303,15.868865038,1,0,1771597.0,8090538,0,0,0,0,50,24099.302164062672,10.089938163211496,-0.7338316770347415,0.6793313402018039
3282,968,3922,2463464.7089,9767915.5702,-48.912873428,1,0,2462377.0,9769163,0,0,0,0,75,1655.0503790118555,7.411586727838408,0.5204965639335634,0.8538637636844382
2643,920,175,2007886.4648,8238046.0926,-157.13940597,1,0,2008548.0,8238325,1,0,0,0,81,717.9262905158196,6.576366904329663,-0.7681287597061647,0.6402954072240946
3311,4578,46,2011468.5032,8253863.9746,-56.011517661,1,0,2011306.0,8254105,0,0,0,0,60,290.68975464440734,5.672256563202466,-0.0723044492184604,0.9973826079410124
5569,3006,4017,1993026.092,8294053.5433,-19.864625098,1,1,1992391.0,8294283,0,0,0,0,54,675.2719642031739,6.515115519656748,0.7516667592701213,0.6595430865442784
4414,2527,3006,2381949.5647,9696709.1526,122.15868226,1,0,2382513.0,9695813,0,0,0,0,37,1058.5597856390975,6.9646645704528325,0.839862602233008,0.5427990506351317
5057,1401,2823,1641133.6043,9139084.0768,57.077023161,0,0,1639362.0,9136348,1,1,0,0,53,3259.5548854523568,8.089345926833765,0.4652798963097573,0.8851636109160732
1866,4390,1549,1469209.5562,7502418.1875,5.5915798537,1,0,1468748.0,7502373,0,0,0,0,41,463.76290916230295,6.139373450002795,-0.5441814911258652,-0.8389675230400935
3900,1449,2689,1867749.8086,8538078.7192,-89.890260376,1,0,1867748.0,8539023,0,0,0,0,42,944.2825320222148,6.85042541376288,0.6361625848228387,0.7715550308769457
658,278,223,1989154.8453,8260591.1401,-52.091715693,1,0,1987895.0,8262209,0,0,0,0,39,2050.531842220096,7.625854473714269,-0.5448973545416269,0.8385027567119482
2705,466,2441,1842483.9577,8313408.8416,-104.3837074,1,1,1842494.0,8313448,0,0,0,0,35,40.42558694512044,3.6994629247175785,-0.6673821240973172,-0.7447154493062119
3056,1206,2107,1327364.1461,8041866.1612,-33.409888596,1,0,1326996.0,8042109,0,0,0,0,63,441.0240738674844,6.089099463225578,-0.5364176695500463,-0.8439526549484262
1005,5109,552,1965566.1339,8358721.6962,74.463324209,1,0,1965440.0,8358268,0,0,0,0,79,470.9033899047285,6.154652956001955,0.2284066848942,-0.973565809945913
5394,1129,2230,1508666.8611,8001233.9179,173.18622487,1,0,1509093.0,8001183,0,0,0,0,34,429.1701231837022,6.061853397857625,0.9207839004659112,0.3900730811563174
2052,1869,2848,2259710.1884,9306012.0155,78.374659758,1,0,2259682.0,9305875,0,0,0,0,46,139.8850711646284,4.940821165217097,0.708616819601238,-0.7055935111508796
643,1438,1997,1337438.7826,7891943.098,-95.063349279,1,0,1337472.0,7892318,0,0,0,0,57,376.3707019237609,5.930574567072159,-0.3876079455875293,0.9218243219385216
4116,2542,2481,1847082.4547,8314580.4785,-107.87728135,1,0,1847201.0,8314948,0,0,0,0,69,386.1671155267098,5.956270217551621,0.6968987147269561,0.7171695625247329
3782,3280,2915,2133412.9941,9762911.6197,66.349678753,0,0,2087253.0,9657508,0,0,0,0,63,115068.1020143036,11.653279423497963,0.8102017632848253,-0.5861510921001171
3687,3698,1886,1332893.1624,7907827.2797,72.778266296,0,1,1332757.0,7907388,0,0,0,1,45,459.8987432095426,6.1310063417949,-0.9842701101680814,0.1766701735712986
5259,3034,2016,1329022.6952,7887138.6687,59.348540596,1,1,1327763.0,7885013,0,0,0,0,63,2470.8904101687267,7.812333854607986,0.8143727244088071,-0.5803421971035512
1700,4019,2272,1507624.9106,8362344.7494,78.598672724,0,0,1501019.0,8329587,0,1,0,0,76,33417.18421124676,10.416825543999131,-0.581018076820623,-0.8138906526110646
863,4640,2,2007801.0827,8254203.6369,-117.22689899,1,0,2007898.0,8254392,0,0,0,0,48,211.8339455347368,5.355802691971716,-0.9894845207704148,0.1446388023862986
2145,4160,2877,2081287.8652,9501346.846,-1.679704673,1,1,2080737.0,9501363,0,0,0,0,48,551.102005337383,6.311919919672958,0.9040354215434766,-0.4274575494651
1908,2503,2725,1927826.0434,8951674.6302,53.21504693,1,0,1927445.0,8951165,0,0,0,0,41,636.3308993253053,6.455718709998418,0.9759810433835092,0.217855463452347
3884,2593,3206,2038369.7488,7885929.1028,95.06197585,0,0,2043803.0,7824591,0,1,0,0,49,61578.26786867041,11.028064292935282,0.3796387209290298,0.9251348234562192
3619,1410,258,1999457.2414,8262441.9411,-165.92428005,1,1,2000303.0,8262654,0,0,0,0,36,871.9384075398325,6.770718787859074,0.4580163796852144,0.8889437529675596
76,4488,3768,1693904.0522,8240579.578,-56.32774275,0,1,1693564.0,8241090,1,0,0,0,52,613.3238270352149,6.418893062415698,-0.8830508956012053,-0.4692772269969097
2007,2081,738,1738068.7245,8057027.5585,-161.30174634,1,0,1738463.0,8057161,0,0,0,0,44,416.2448844399384,6.031273751585354,-0.9476086194902402,-0.3194337243745579
830,3412,2729,1926601.4177,8952694.7428,-150.16528381,1,0,1926771.0,8952792,1,0,0,0,19,195.49199325100432,5.275519423348903,-0.8616483963234384,0.5075057054982208
82,1303,336,1962665.9272,8223713.9605,170.27717544,1,0,1962940.0,8223667,0,0,0,0,19,278.0668773156472,5.627861650642928,0.985457887525992,-0.1699198396680311
222,3590,1476,1456271.8937,7477205.7778,-77.137857403,1,0,1456120.0,7477871,0,0,0,0,67,682.3432211666915,6.525532788094863,-0.7618624666202198,0.647738822331466
2109,3559,136,2008172.6671,8245433.9375,118.74387097,1,0,2008437.0,8244952,0,0,0,0,39,549.6686601296093,6.309315660560976,-0.9992585880821984,-0.038500313556794
3363,4284,2986,2392269.4381,9685974.569,40.969100833,1,0,2391997.0,9685738,0,0,0,0,27,360.8149249859623,5.8883651537019785,-0.1929278569725978,0.9812129442704886
3475,3348,116,2012300.6164,8247272.0166,-65.781653144,1,0,2012127.0,8247658,0,0,0,0,44,423.2326067598048,6.047921925685216,0.9802879651223992,0.1975740505131827
5540,264,862,1574840.2871,7920310.692,-146.92825394,1,0,1575088.0,7920472,0,0,0,0,69,295.6043837469867,5.689022018960656,0.435680162941243,0.9001015473931216
3880,2920,413,1997060.5329,8228002.364,97.775382172,1,0,1997101.0,8227706,0,0,0,0,37,299.11403624444984,5.700824892801104,-0.9873098540017812,0.1588057057884942
540,2043,1569,1470975.0835,7500691.2886,-116.67452994,1,0,1471198.0,7501135,0,0,0,0,27,496.5597370534267,6.207703792568901,0.8896617908354926,-0.4566200805126557
1279,2950,2453,1845131.358,8312993.3997,13.948553424,1,0,1844707.0,8312888,0,0,0,0,53,437.2514252968033,6.08050837357734,-0.3176483638169682,0.9482085830472128
3362,497,156,2015000.0027,8232544.4224,-117.39381504,1,0,2015262.0,8233050,0,0,0,0,21,569.4306760523568,6.344637047738318,-0.6187729712851362,-0.7855698632247574
5040,2868,3999,2037882.392,8286176.1857,-98.858636361,1,0,2038224.0,8288368,0,0,0,0,37,2218.2754453284965,7.704485346551718,0.7759463407534613,0.6307989190473564
3758,2807,3029,2412855.3063,9822463.9468,149.18633782,1,0,2414168.0,9821681,0,0,0,0,52,1528.4536112191931,7.332011791651626,0.9210604978835636,0.3894195157391084
2291,609,3768,1693904.0522,8240579.578,58.27062868,0,1,1693644.0,8240159,0,0,1,0,87,494.4825586495897,6.20351187976246,0.9916118820070396,-0.1292512106808169
5364,3041,243,1994635.9943,8270411.3443,-116.76529533,1,0,1995348.0,8271823,0,0,0,0,19,1581.051527362447,7.365845428305477,0.9953856220739196,0.095955528076898
2499,1344,4094,2049020.9089,8250049.9525,111.63759007,1,0,2049343.0,8249238,1,0,0,0,80,873.504172259621,6.772512906047673,-0.760773383673056,-0.6490176104657324
2045,480,413,1997060.5329,8228002.364,-148.97873897,1,0,1997321.0,8228159,0,0,0,0,63,303.9374058558703,5.716821778415637,0.1331900249218276,0.991090519206658
4933,4770,1775,1414115.2027,7859446.6262,18.485246051,1,1,1413201.0,7859141,1,0,0,0,43,963.9366944014868,6.8710256227461945,0.0925690785728867,-0.995706264764949
